sample_id,idx,question,category,difficulty,macro_family,model_answer,correct_answer_letter,correct,a_shap,t_shap,uc_audio_l1,mi_audio_l1,uc_text_l1,mi_text_l1,uc_audio_sum,mi_audio_sum,uc_text_sum,mi_text_sum,base_ucmi,uc_stem_drums,mi_stem_drums,uc_stem_bass,mi_stem_bass,uc_stem_other,mi_stem_other,uc_stem_vocals,mi_stem_vocals,uc_time_seg0,mi_time_seg0,uc_time_seg1,mi_time_seg1,uc_time_seg2,mi_time_seg2,uc_time_seg3,mi_time_seg3,uc_time_seg4,mi_time_seg4,uc_time_seg5,mi_time_seg5,uc_time_seg6,mi_time_seg6,uc_time_seg7,mi_time_seg7
q100_1247352,99,[MASK],Instrumentation,High,percettiva,A,A,True,0.6728624535315985,0.3271375464684015,0.898666436314741,0.17178204761781074,5.853370329252474,0.11165529406555404,-0.23583360740867004,0.08218271085666895,5.853370329252474,-0.11165529406555404,,-0.4968942739564587,0.00020942232865519758,-0.004777774252604266,0.05238568484112704,-0.0655779736526425,0.07438727206745761,0.33141641445303544,-0.044799668380570895,0.09524689116974805,-0.02622211697685478,-0.007430196986326645,-0.009011410804859274,-0.013673744117180774,-0.007929636095686676,-0.038592807081041444,0.022998828815183885,-0.08105833582453369,0.01999918134295032,0.0,0.011437343744134293,-0.004533067233781492,0.028425955433758858,-0.185792347335554,0.04248456539804233
q101_1247352,100,[MASK],Melody,High,analitica,C,A,False,0.3997975708502024,0.6002024291497975,1.2214974730086567,0.21009821855438354,5.720017826779183,0.1031226842559433,0.2718559697647105,0.03145513118202931,5.720017826779183,-0.1031226842559433,,0.5718577203589795,-0.08932154368617712,0.17481900102770404,0.024053128480913684,-0.418370343313711,0.05187516519996623,-0.056450408308262125,0.04484838118732652,0.06294021050593965,0.0734811678018126,-0.03093982452119612,-0.020983474562890608,0.0,0.0,0.06971989683846852,0.0,0.10452745473206349,-0.010621039924774403,0.13482260013145259,-0.06634084800824694,-0.005431685129114065,0.0,-0.06378268279290357,0.055919325876128675
q102_1247352,101,[MASK],Instrumentation,Medium,percettiva,A,A,True,0.7633053221288515,0.23669467787114848,0.5563135791434465,0.397668496827722,5.296678485773985,0.10178184558526,-0.5285410284169527,0.3743208497644083,5.296678485773985,0.10178184558526,,0.013886275363246908,-0.011673823531656843,-0.1774710274592228,0.05183035753778416,-0.16633836461527723,0.15056551087362297,-0.19861791170569953,0.18359880488465805,-0.17342816602174932,0.17927992275153345,-0.07111520446371414,0.0,0.03320571266518885,0.03476448672329417,-0.10306991426063532,0.012565870105049847,-0.05535650531626265,0.053618966865734696,0.08984063286634977,-0.03227336082591426,0.12308623041659084,-0.04363729241912826,-0.37170381430272065,0.1700022565638387
q103_625206,102,[MASK],Metre and Rhythm,Medium,percettiva,A,A,True,0.6514084507042253,0.3485915492957747,0.5433351747449411,0.6615453636672887,5.891767072840502,0.24366695722566745,-0.40989540093849425,-0.5258546121741289,5.891767072840502,-0.24366695722566745,,-0.4057241155685478,-0.49392138941474417,0.009388223837181464,-0.07867333869323757,-0.07089117227316985,0.06784537574657991,0.05733166306604193,-0.02110525981272701,-0.1555875090429445,-0.033248433283531165,0.03297603415364392,0.04295819986950661,-0.08172073796361824,-0.049135246324153295,0.0322461121771687,-0.06412935938940088,-0.09236592486117931,-0.10074384248167981,0.0,-0.07866962546352377,0.1787563172658652,0.0,-0.3241996926674301,-0.24288630510134657
q104_625206,103,[MASK],Instrumentation,Medium,percettiva,B,A,False,0.5068681318681318,0.4931318681318681,0.767551172416666,0.34086727605771083,5.525718111836847,0.05997205751568399,-0.22998628324927495,0.34086727605771083,5.525718111836847,0.05997205751568399,,-0.4809100374340193,0.17790417131962588,0.17414634712615068,0.04637349759787775,0.09463609745754484,0.09297802728869296,-0.017858690398951174,0.02361157985151422,-0.3336981947266078,0.11527943648119535,0.3181389098261018,-0.048795853929956834,-0.07033692499291301,-0.01851906478948949,0.07573682990596835,0.08470367145568924,0.0,0.05749005569742953,-0.12187915804292981,-0.026999711623778254,0.29567236276508213,-0.02101707493153613,-0.3936201079839766,0.1987258176981574
q105_625206,104,[MASK],Instrumentation,Medium,percettiva,B,A,False,0.6551724137931034,0.3448275862068966,1.2163040613521547,0.6093173020096034,4.779968014730176,0.18162269452210072,0.37065790601823145,0.6093173020096034,4.779968014730176,0.18162269452210072,,0.36675649734893334,0.2951757858498607,0.4267244863362597,0.06441929914801421,-0.369526678037863,0.2497222170117286,-0.05329639962909861,0.0,-0.0001996829581174947,0.1688765902084946,0.025486777605240193,0.08490158220583346,-0.12994959363899103,0.08916179201619989,0.2318198496768698,0.047953723098904485,0.18694714194976217,0.11804120068284436,0.02465706313800997,0.0,-0.0738424428000757,0.053099610891105584,0.10573879304553355,0.047282802906221166
q106_395289,105,[MASK],Instrumentation,Low,percettiva,A,A,True,0.6461693548387096,0.3538306451612903,1.3853428480943593,0.4364661014189495,5.694419997463169,0.04631988181835556,-0.4726490169314775,-0.014853860671610665,5.694419997463169,-0.04631988181835556,,0.45634691558144086,-0.22346999842897614,-0.27627308980573106,0.016130752509014336,-0.6527228427071873,0.19467536786465509,0.0,-0.0021899826163039437,0.19990697629899098,0.027117063273726795,-0.1090076402036409,0.0319784741862938,0.0,-0.00686127423115062,-0.00036316673465645877,-0.032157491628889416,-0.10320972680707252,-0.056651697948929984,-0.25962920731051903,0.028686478583841993,-0.0635831802296561,0.03838226109002807,-0.13676307194492338,-0.04534767399653127
q107_2083,106,[MASK],Metre and Rhythm,Medium,percettiva,C,A,False,0.6030769230769232,0.39692307692307693,0.8565428014534375,0.3688026050674899,4.642836785346552,0.11811569862697059,-0.07951617186564819,-0.2360540989034871,4.642836785346552,-0.11811569862697059,,0.08094075382217408,-0.2542660300488654,0.3075725609717206,-0.048162321936623134,-0.10941197757031998,0.06415104379179197,-0.35861750908922285,0.0022232092902094037,0.0324071237167915,0.05921112980169704,0.043366086368339066,-0.07511207910781421,0.099916309430027,-0.0601757321364666,-0.014452424980210613,0.013872971270012417,-0.013672196193707804,-0.040284374908052326,-0.15349680522332804,-0.02932612793338098,-0.029838262434266467,-0.05972533806045663,-0.04374600254929287,-0.04451454782902589
q108_2083,107,[MASK],Genre and Style,Low,knowledge,B,A,False,0.637704918032787,0.36229508196721316,0.8895537711326685,0.4914772902810537,5.741836928980515,0.031083078586857136,-0.5965527362364119,0.46995478281684633,5.741836928980515,0.031083078586857136,,-0.15780976592093032,-0.01076125373210366,-0.2506461270601925,0.2642657746379348,0.1465005174481283,0.1811449381246755,-0.3345973607034174,0.03530532378633965,0.08325093231363916,0.04236845270399726,0.0,0.0,-0.06797855440694422,-0.027471498819369177,-0.21585329478222048,0.11690688957594561,-0.12830414904594997,-0.02152183674622363,-0.11830569124010372,0.1543901022655548,0.030526239137061706,0.08118154506970536,-0.17988821821189438,0.12410112876723607
q109_2083,108,[MASK],Instrumentation,Low,percettiva,C,A,False,0.6146666666666666,0.3853333333333333,0.5839924274327833,0.8881207375909039,5.458432389407798,0.27840686862575403,-0.0269104721427999,-0.018916240376238177,5.458432389407798,-0.27840686862575403,,-0.2837175286900501,-0.453518488983571,0.18072474383493678,0.39449247664434983,0.09781623381005494,0.012860428644430044,-0.0217339210977415,0.027249343318552947,0.0,-0.02730993818933874,0.08848903479488968,-0.06093542305647638,0.1157124598200146,0.09165186281978047,0.0998150393782611,0.08103036304621408,-0.10378358429277706,0.12174022750597216,-0.348566791399629,-0.2285948554805733,0.01652842949493863,-0.08946409240566829,0.10489494006150217,0.09296561538385181
