sample_id,idx,question,category,difficulty,macro_family,model_answer,correct_answer_letter,correct,a_shap,t_shap,uc_audio_l1,mi_audio_l1,uc_text_l1,mi_text_l1,uc_audio_sum,mi_audio_sum,uc_text_sum,mi_text_sum,base_ucmi,uc_stem_drums,mi_stem_drums,uc_stem_bass,mi_stem_bass,uc_stem_other,mi_stem_other,uc_stem_vocals,mi_stem_vocals,uc_time_seg0,mi_time_seg0,uc_time_seg1,mi_time_seg1,uc_time_seg2,mi_time_seg2,uc_time_seg3,mi_time_seg3,uc_time_seg4,mi_time_seg4,uc_time_seg5,mi_time_seg5,uc_time_seg6,mi_time_seg6,uc_time_seg7,mi_time_seg7
q100_1247352,99,Which instrument plays the lead sound in the introduction?,Instrumentation,High,percettiva,B,A,False,0.11823361823361822,0.8817663817663818,0.16707968556984998,0.511548965362154,2.4233942961206707,0.0,0.026284817985612934,0.3445575372430312,2.302284196049303,0.0,,-0.018971993332970647,-0.08349571405956142,-0.029562692228473866,0.018976633785670473,0.09668225177773146,0.4090766175169221,-0.021862748230674016,0.0,-2.498331938333674e-06,0.06018315958150179,0.011129494536563117,0.10300127687041624,0.0,0.014038728795822963,-0.0098293337447373,-0.021437596588807367,0.006903364424185576,0.11432357643615113,-0.02945554903164711,0.023870661741321512,-0.009954760690673272,0.042262590747532414,0.05749410082386025,0.00831513965909246
q101_1247352,100,Which interval is played in the first two notes of the trombone?,Melody,High,analitica,B,A,False,0.10668789808917198,0.893312101910828,0.12079020951011213,0.38119897942244996,2.4095803130813653,0.0,0.019599485825616353,0.32474154602769945,1.2510837427696664,0.0,,-0.0169185804685869,-0.028228716697375263,-0.025532124284989677,0.050994730801994015,0.07019484766786424,0.25179832902557364,-0.008144657088671306,0.05017720289750702,-0.006887464635413437,0.010555758881309728,0.0,0.05235129470272149,0.0,0.06497426866108413,0.0006743024789298089,0.0,-0.00341669136887667,0.0482564342853707,-0.02952507646748431,0.03645901675690928,-0.004219349336194644,0.058383618217676965,0.06297376515465561,0.05376115452262706
q102_1247352,101,What kind of saxophone plays the solo?,Instrumentation,Medium,percettiva,B,A,False,0.21818181818181817,0.7818181818181819,0.11726251458041145,0.07483824839775022,1.2174084743311484,0.0,-0.01248260885007731,0.03965365837470008,0.1877320211191602,0.0,,-0.010245943513430646,-0.014238496107397594,-0.030261098732823247,-0.0011261398008820464,0.05238995286516707,0.057245953386225144,-0.02436551946899049,-0.002227659103245426,-0.009440744639075217,-0.0343502549646915,-0.007377262504796128,0.0,-0.005061296877315228,0.03305255785633179,-0.004854400140890969,-0.012838417875872987,-0.005241695678330667,0.010863846741937539,-0.03002123743160675,0.008318579764645395,-0.007585012565279105,0.033544123187866697,0.05709904098721675,0.0010632236644831337
q103_625206,102,What is the time signature of the tune?,Metre and Rhythm,Medium,percettiva,B,A,False,0.25866666666666666,0.7413333333333334,0.09324855606094698,0.46689748238806505,2.143019313509152,0.0,-0.08168233700265323,-0.46689748238806505,1.6357168661742956,0.0,,-0.012186463987275745,-0.03544558668233448,-0.04094144030939215,-0.0919864962447546,0.005783109529146881,-0.2510500652215592,-0.034337542235132204,-0.0884153342394168,-0.007400953018749469,-0.026081595954006262,-0.026802269124727076,-0.12982944254337409,0.0,0.013181883258994352,0.0,0.02882007171112448,-0.023034183067799505,-0.10656333024136722,-0.04452635022452668,-0.07218985117836768,-0.027711793551734917,-0.08298946749742153,0.047793211984884426,-0.09124574994364718
q104_625206,103,What kind of bass is used in the song?,Instrumentation,Medium,percettiva,A,A,True,0.1873111782477341,0.8126888217522659,0.259724969687203,0.26822015068080324,2.3715990422469186,0.0,0.12688336220935575,0.08812652496820575,0.8765994240638482,0.0,,-0.020415869387639653,-0.06291755407526459,-0.025422866725736598,0.02724528052873962,0.19330416594827937,0.1509280572957649,-0.02058206762554738,-0.027129258781034168,0.022994689690539236,0.01592950018870269,0.006305193074422696,-0.0013907586527535237,0.0,0.009520802308506162,0.0,0.009977612363721584,0.004515898231104525,0.0,-0.00878223873431412,0.0,0.00433332654936327,0.0275991270618545,0.09751649339824014,0.026490241698174353
q105_625206,104,What part of the drums is used to set the beat in the intro?,Instrumentation,Medium,percettiva,A,A,True,0.1613924050632912,0.8386075949367089,0.23956886096894942,0.48573176700828563,2.908987618401342,0.0,0.10566078079007579,-0.002723375939338288,1.9845324672524427,0.0,,-0.0026025141878756423,0.24150419553447366,-0.031269612302200225,-0.03915378495150745,0.1726148208795126,-0.11622963012754821,-0.03308191359936094,-0.08884415639475629,0.005784782346085177,-0.07895660165503451,0.018530022904387648,0.08859311745587087,-0.005051389488822583,0.05976736312541158,0.005094993754412493,0.018241673686836928,0.0005079577586447406,-0.022362061421336257,-0.009726120125997927,-0.00016642239536052497,0.00015713757568117798,-0.021074858172424205,0.09036339606568507,-0.04676558656330218
q106_395289,105,What kind of jazz ensemble plays the song?,Instrumentation,Low,percettiva,A,A,True,0.12347560975609756,0.8765243902439025,0.27141527358563006,0.1707540196629436,1.301029812560037,0.0,0.13633930321162913,0.04505322253652065,0.0004649867715728895,0.0,,-0.026399612737323407,-0.05128805103194173,-0.023176447422955715,0.009725668603674313,0.2038772883986296,0.09817795249605782,-0.017961925026721337,-0.011562347531269754,0.03111808079740224,0.06430643952954375,0.008541423456412683,-0.01796561395777549,-0.006723862270121173,0.019816911593758917,0.008013171286073328,-0.020795060198280858,0.012646861905200472,0.05028249159222735,-0.01020475058812982,-0.014413336012614015,-0.00048596412178262757,0.00707543006956899,0.09343434274657404,-0.043254040079907984
q107_2083,106,What kind of rhythm is used by the bass line in the intro?,Metre and Rhythm,Medium,percettiva,D,A,False,0.2363636363636364,0.7636363636363637,0.2604507511172707,0.5889402798850452,2.6119839768224584,0.0,0.08342650675160945,0.35661751766587213,0.23460737674483556,0.0,,-0.0755009148900649,-0.11616138110958653,-0.013011207292765706,0.032030381461953965,0.17193862893444006,0.4215381476174526,0.0,0.019210369696052033,0.03169405547958319,-0.010237691610358923,0.013547671603187924,0.05979448537706151,-0.00794868487402409,0.038493490074566664,-0.003722602757140101,-0.012824179654125287,0.010022992538698027,0.09566015575851616,-0.007833439328258392,0.03213055688582313,0.002973180847816532,0.08478305583042856,0.04469333324174637,0.06881764500396026
q108_2083,107,What style of jazz would you say this tune is?,Genre and Style,Low,knowledge,D,A,False,0.16050808314087758,0.8394919168591224,0.1553092381680293,0.3706607605585922,2.5835415024311987,0.0,0.027523954142688566,-0.12316936679704368,1.4493718088399938,0.0,,-0.03971646897133981,0.06910541777188325,-0.021933438310989505,0.04825641603447536,0.09141659615535894,-0.24691506367781796,-0.0022427347303410556,0.006383863074415656,0.03397536240376405,0.006269755481619843,0.011630940791530372,-0.0027463980353355337,-0.012366242817340053,-0.03408463514611361,-0.006935346814893129,-0.07061608086777031,-0.01629397083626624,-0.040319872551146475,-0.019656985231309567,-0.019520008580807234,-0.011449778622355258,-0.027804303909349296,0.048619975269558406,0.06565217681185893
q109_2083,108,Which instrument predominates in the solos?,Instrumentation,Low,percettiva,C,A,False,0.35135135135135137,0.6486486486486487,0.19428150423968296,0.4330297380503723,2.380541227865023,0.0,0.03107424780822367,-0.21372533953786696,-1.175085536111886,0.0,,-0.08160362821572965,-0.13233914243372427,0.03566466336518578,0.053985232389728466,0.055493985735114645,-0.19103839636039538,0.021519226923652903,0.055666966866524205,0.015623967321782208,-0.3137612452345154,-0.0027900000281444876,-0.030307580330867702,-0.009756485406637087,0.0,-0.009571430279762837,0.019531404506216786,-0.0805280576495725,-0.11152917082514999,0.010146969696352938,0.03458163223324765,0.033525062258486046,0.07677772616644121,0.07442422189571939,0.11098189394676045
