sample_id,category,difficulty,macro_family,correct_baseline,target_letter,prob_original_target,prob_original_correct,baseline_above_chance,feature_source,k,topk_size_actual,n_positive_available,p_suf_target,p_nec_target,sufficiency_score,necessity_score,answer_suf,answer_nec,answer_suf_matches_target,target_lost_in_necessity,topk_n_audio,topk_n_text,topk_audio_fraction,topk_text_fraction,topk_is_multimodal,topk_is_unimodal_audio,topk_is_unimodal_text
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI,1,1,17,0.15758822079314422,0.9155785287319198,-0.14379303690231054,-0.035642412306616085,B,A,False,False,1,0,1.0,0.0,False,True,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI,2,2,17,0.217361311943101,0.8337350845567932,-0.050785907559504115,0.09170626001083122,B,A,False,False,1,1,0.5,0.5,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI,3,3,17,0.20235670024875688,0.7180938635578804,-0.0741331334390119,0.27164438587792095,B,A,False,False,1,2,0.3333333333333333,0.6666666666666666,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI,4,4,17,0.16101574578483144,0.7925655350626276,-0.13845979657468888,0.15576621644143826,B,A,False,False,1,3,0.25,0.75,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI,5,5,17,0.14731992132590066,0.7868665328587312,-0.15977054514736108,0.16463388289310235,B,A,False,False,1,4,0.2,0.8,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI,6,6,17,0.1290282665614378,0.736631469439754,-0.18823242101562276,0.24279980925002084,B,A,False,False,1,5,0.16666666666666666,0.8333333333333334,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI,7,7,17,0.1205219519671771,0.6757550498968681,-0.20146827491707484,0.33752372125496716,B,A,False,False,1,6,0.14285714285714285,0.8571428571428571,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI,8,8,17,0.10549795658037137,0.5347381942163488,-0.22484566188675273,0.5569464193866399,B,A,False,False,1,7,0.125,0.875,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI,9,9,17,0.13342131107304972,0.5349053868980217,-0.18139682909224117,0.5566862670158932,B,A,False,False,2,7,0.2222222222222222,0.7777777777777778,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI,10,10,17,0.2588535650610718,0.5030500176704277,0.013776176786879365,0.6062533278623998,B,A,False,False,3,7,0.3,0.7,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI,11,11,17,0.2709486195505891,0.531214594801551,0.03259612194401779,0.5624291518373035,B,A,False,False,4,7,0.36363636363636365,0.6363636363636364,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI,12,12,17,0.27960709378464826,0.5228203588370918,0.04606873675288204,0.5754906110166831,B,A,False,False,5,7,0.4166666666666667,0.5833333333333334,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI,13,13,17,0.396727500528209,0.5674426219120463,0.2283084805759406,0.5060582207297365,A,A,True,False,5,8,0.38461538461538464,0.6153846153846154,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI,14,14,17,0.46028024590028627,0.5664935021065185,0.32719676450427665,0.5075350543151551,A,A,True,False,6,8,0.42857142857142855,0.5714285714285714,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI,15,15,17,0.4790513867129282,0.5101841348369651,0.3564047222639563,0.5951526177386711,A,A,True,False,7,8,0.4666666666666667,0.5333333333333333,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI,16,16,17,0.47200090069830275,0.5079401636414033,0.34543414249175075,0.5986442444089994,A,A,True,False,8,8,0.5,0.5,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI_balanced,1,2,17,0.217361311943101,0.8337350845567932,-0.050785907559504115,0.09170626001083122,B,A,False,False,1,1,0.5,0.5,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI_balanced,2,4,17,0.22340277789064683,0.6766642697544306,-0.04138536637962968,0.33610897212176244,C,A,False,False,2,2,0.5,0.5,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI_balanced,3,6,17,0.2334305923083019,0.7556354828946344,-0.025782053674441283,0.21322950088172463,B,A,False,False,3,3,0.5,0.5,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI_balanced,4,8,17,0.30892985620772717,0.7551134253735383,0.09169505295810738,0.21404182412709868,B,A,False,False,4,4,0.5,0.5,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI_balanced,5,10,17,0.2525968021297972,0.6893977958468244,0.004040632781694383,0.31629556301942724,B,A,False,False,5,5,0.5,0.5,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI_balanced,6,12,17,0.2473145103733317,0.6505663276891619,-0.0041786308228512195,0.376717457086276,B,A,False,False,6,6,0.5,0.5,True,False,False
q100_1247352,Instrumentation,High,percettiva,True,A,0.8926721432251137,0.8926721432251137,True,MI_balanced,7,14,17,0.3750852463606109,0.4395389556862805,0.19463306085261012,0.7050767522999838,B,A,False,False,7,7,0.5,0.5,True,False,False
