sample_id,idx,question,category,difficulty,macro_family,model_answer,correct_answer_letter,correct,a_shap,t_shap,uc_audio_l1,mi_audio_l1,uc_text_l1,mi_text_l1,uc_audio_sum,mi_audio_sum,uc_text_sum,mi_text_sum,base_ucmi,uc_stem_drums,mi_stem_drums,uc_stem_bass,mi_stem_bass,uc_stem_other,mi_stem_other,uc_stem_vocals,mi_stem_vocals,uc_time_seg0,mi_time_seg0,uc_time_seg1,mi_time_seg1,uc_time_seg2,mi_time_seg2,uc_time_seg3,mi_time_seg3,uc_time_seg4,mi_time_seg4,uc_time_seg5,mi_time_seg5,uc_time_seg6,mi_time_seg6,uc_time_seg7,mi_time_seg7
q100_1247352,99,Which instrument plays the lead sound in the introduction?,Instrumentation,High,percettiva,A,A,True,0.2650306748466258,0.7349693251533742,0.3990108217201698,0.7935463322900068,2.6639759516556176,1.7456571355078223,0.23563700587102915,-0.6140691803197793,1.7862386954666218,-1.7456571355078223,,-0.0009098386440568249,0.006066623914493814,0.13499038372171393,-0.08021765102210736,-0.08077706928051347,-0.6235901052827857,0.18233353007388553,0.08367195207061998,0.1402390228883954,-0.04095408955692194,-0.07989924914398185,-0.1781595353128408,0.0,0.0,0.07239513279791879,-0.13797143207847176,0.06165113239505836,0.01603426821626152,0.05152375375431954,-0.04724120684433629,-0.04161459428750409,0.041315870928479395,0.03134180746682299,-0.2670930556719493
q101_1247352,100,Which interval is played in the first two notes of the trombone?,Melody,High,analitica,A,A,True,0.1988834612700628,0.8011165387299372,0.3871563753480566,0.966328952196558,3.5755665879820318,0.8732694797029357,0.3327952932370928,0.0392491782332863,3.5274277715127815,0.4062134173909014,,0.03684613185145009,0.4663868985672212,0.16499567840511722,0.03640216664770098,-0.027180541055481934,-0.3791234281386562,0.15813402403600738,-0.08441645884297969,0.15719652625887504,0.03991825482294138,-0.07475931267347465,-0.12917882195042518,0.0,0.0,0.10724893910890818,0.017919798633225965,0.06486712882896328,0.02551003680569268,0.0717448105718501,-0.03610707339407974,-0.04499743310614974,0.04435015767731013,0.051494634248120535,0.07683682563862106
q102_1247352,101,What kind of saxophone plays the solo?,Instrumentation,Medium,percettiva,A,A,True,0.41563604240282687,0.5843639575971731,0.848035955851994,0.7765940391474639,2.6324617068128076,0.7703656809258912,-0.6963827246611513,-0.0587066780527106,2.6324617068128076,-0.5479893808123283,,-0.062325508173451866,0.12707402827667294,0.07582661559542136,0.23186965227070372,-0.5630122371861277,-0.31418999601162334,-0.14687159489699306,-0.10346036258846394,-0.2523178823669926,-0.11733287561145883,-0.0168598297559186,0.03390928769560103,-0.01697146240352584,0.041664257488010836,-0.13718958800432124,-0.12347588043333182,-0.00785590239566672,0.06838565430282859,-0.04762023366740233,0.09227325181304823,-0.018814410555573157,-0.03517082700787104,-0.19875341551175085,-0.01895954629953759
q103_625206,102,What is the time signature of the tune?,Metre and Rhythm,Medium,percettiva,A,A,True,0.3907004830917874,0.6092995169082126,1.0116448664237527,0.27289314315596275,2.1022170304633203,1.0099303156153994,-0.9083460837409307,-0.13674878715077746,1.7200800121162094,0.8203348779891431,,-0.5697187016258078,0.056535960034341186,0.05164939134141101,-0.11920040068791321,-0.39027677345653383,-0.08562056446545692,0.0,0.01153621796825146,-0.13968797038274264,0.2494931151524949,0.10027929345644002,-0.1848187251258128,-0.04441657147066558,-0.05445120889340665,-0.06321449610277691,-0.13643713248351377,-0.09240640473560689,-0.09344036708744274,-0.208199278796741,0.13745763345021378,0.0,0.03755569486202646,-0.46070065570883767,-0.09210779702533665
q104_625206,103,What kind of bass is used in the song?,Instrumentation,Medium,percettiva,C,A,False,0.3237454100367197,0.6762545899632803,0.9614693133084193,1.15352949496918,1.6726061522567062,0.6430373745732301,-0.9478385908556737,-0.2883937287996718,0.5264239306594226,-0.030802012952737462,,-0.41524377597107665,-0.36930039438360096,-0.00473949707240965,-0.30813622987426803,-0.5346706790385602,0.4325678830847541,0.006815361226372874,-0.043524987626556856,-0.2085875493380016,-0.19575306190791555,0.13672308128541769,0.12736300221175256,0.0,0.0,-0.056147144410060905,0.07369837345965927,-0.09878073076497962,0.09487793582631546,-0.19941626900676981,-0.10658754213092542,-0.0619417042217588,-0.11060710061902718,-0.4596882743995206,-0.17138533563953084
q105_625206,104,What part of the drums is used to set the beat in the intro?,Instrumentation,Medium,percettiva,A,A,True,0.3066143497757848,0.6933856502242153,0.4328103465359929,0.1274605905595005,2.1156244522335994,0.6285379248791277,-0.4328103465359929,0.12708370467693422,1.6306163472603006,-0.4114367820481694,,-0.15331697351547308,-0.0001884429412831387,-0.0724163129262633,0.01745173189640523,-0.2070770600942565,0.0994401875445774,0.0,0.010380228177234732,-0.06815188386449665,0.04642216091231244,-0.05250389882112052,0.03992258109021548,-0.03881508832363493,-0.01338906890226416,-0.07717520116508217,-0.036918983649935004,-0.14779812152515331,0.0282107898734702,0.006485402311373897,0.011804746284336455,-0.03453821830970645,0.02592012513447561,-0.02031333683817271,0.025111353934323205
q106_395289,105,What kind of jazz ensemble plays the song?,Instrumentation,Low,percettiva,A,A,True,0.36997433704020527,0.6300256629597948,1.116277353421233,0.41708500657012937,1.7222510439380665,0.9319629424940636,-1.01416130225843,0.3637520456820257,-0.22274219990359945,-0.6761859552196954,,-0.5928738361330024,0.15469384251846025,-0.0010130268162973008,0.0943631079001464,-0.47133246489053177,0.14136157570747088,0.051058025581401455,-0.026666480444051833,0.0031177825109222554,0.10714830716828089,-0.1351754668832847,-0.008249272866941808,-0.09619045004867287,0.09123527503144467,-0.036660088061072245,0.09136450111324403,0.042226021523235006,-0.019875170144769538,-0.4590381186877016,0.07769747733183953,-0.21750972686932035,0.017513673536998786,-0.11493125574253549,0.006917254511929111
q107_2083,106,What kind of rhythm is used by the bass line in the intro?,Metre and Rhythm,Medium,percettiva,C,A,False,0.35835095137420714,0.6416490486257928,0.47836862421635007,0.4743450538179955,2.199805209749444,1.0893078286278894,0.10920288587143911,-0.026240147239049966,1.5839467049086984,0.6955949510979164,,0.056406690928252574,-0.04384984702493936,0.09125337331238777,0.22405245328947276,0.14612569080325422,-0.04690848443956753,-0.18458286917245548,-0.15953426906401585,0.21805294467200528,-0.12474163788336234,-0.04425790138917797,0.05828371655755531,0.09295095455838533,0.03878468960187951,-0.08722338580801822,0.03594647527080105,-0.10603971179741759,0.008559622695384878,-0.09981065678783023,0.0319457111417028,0.01672576477466542,-0.0793383734177496,0.11880487764882706,0.00431964879473843
q108_2083,107,What style of jazz would you say this tune is?,Genre and Style,Low,knowledge,A,A,True,0.355325164938737,0.644674835061263,1.4628919436814398,0.2846440349628819,3.292930717476235,0.9879435435831844,-1.4628919436814398,0.14566226572345184,-1.67012554217586,0.7897756274360329,,-0.32407098970879394,0.09398386021692878,-0.5091308559380852,-0.06949088461971502,-0.14345575860548757,0.0186547875441639,-0.48623433942907324,0.10251450258207417,-0.39378024606459516,0.03387481249748987,-0.04668326422509573,0.0014575929611182759,-0.04115914255826517,0.014295374894479514,-0.10377001502795724,-0.017585110656321443,-0.11923444954272353,0.026956288097737865,-0.17409639468497617,0.009528319520548056,-0.1437434751529795,0.0,-0.4404249564248473,0.0771349884083997
q109_2083,108,Which instrument predominates in the solos?,Instrumentation,Low,percettiva,C,A,False,0.41098484848484845,0.5890151515151515,0.5549856120912366,0.7544863812379718,3.229325212034505,1.0744056278929959,-0.5352915864747558,-0.7080377746315205,2.8687403510383227,0.5701440669471152,,-0.21976056777178793,-0.5543464876929871,0.009847012808240421,0.023224303303225696,-0.00934105668819379,-0.015320534200944876,-0.31603697482301446,-0.16159505604081414,-0.18718702257158742,-0.12809395700747578,0.03902348736500229,0.08373313700203455,-0.09285253154191851,-0.05154349885330807,-0.09397775343748814,-0.1888322361526703,0.032824420060753645,-0.03760910882190194,-0.29556561100669254,-0.31704204526482405,0.029070121197362325,-0.00130776405270297,0.03337330345981261,-0.06734230148067186
